timestamp,app_name,pid,protocol,local_addr,local_port,local_mac,remote_addr,remote_port,remote_mac,domain,service,direction,state,service_type
2024-11-16T13:42:25.696206,warp-terminal,70181,tcp,10.105.8.94,39882,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:25.698238,TabNine,1098948,tcp,10.105.8.94,39308,0C:37:96:4E:65:74,34.123.33.186,443,N/A,186.33.123.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:25.700269,brave,5285,tcp,10.105.8.94,40042,0C:37:96:4E:65:74,142.250.192.234,443,N/A,del11s13-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:25.702217,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,36360,N/A,127.0.0.1,PORT-36360,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:25.702750,TabNine,1098871,tcp,10.105.8.94,45770,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:25.704763,brave,5285,tcp,10.105.8.94,41806,0C:37:96:4E:65:74,54.192.142.120,443,N/A,server-54-192-142-120.del54.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:25.706771,warp-terminal,70181,tcp,10.145.254.104,49608,N/A,34.96.117.51,443,N/A,51.117.96.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.729328,brave,5285,tcp,10.105.8.94,51310,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.731743,brave,5285,tcp,10.105.8.94,56172,0C:37:96:4E:65:74,34.197.157.38,4650,N/A,ec2-34-197-157-38.compute-1.amazonaws.com,PORT-4650,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:26.734155,brave,5285,tcp,10.105.8.94,59970,0C:37:96:4E:65:74,140.82.112.25,443,N/A,lb-140-82-112-25-iad.github.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.736585,warp-terminal,70181,tcp,10.105.8.94,33412,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.739302,brave,5285,tcp,10.105.8.94,55382,0C:37:96:4E:65:74,142.250.207.234,443,N/A,del12s11-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.742183,warp-terminal,70181,tcp,10.105.8.94,41348,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.744655,TabNine,1098948,tcp,127.0.0.1,55622,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:26.745273,TabNine,1098948,tcp,127.0.0.1,36360,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:26.745858,brave,5285,tcp,10.105.8.94,43968,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.748256,Code,1098476,tcp,10.105.8.94,37330,0C:37:96:4E:65:74,13.89.178.26,443,N/A,13.89.178.26,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.753294,firefox,6724,tcp,10.105.8.94,56336,0C:37:96:4E:65:74,34.107.243.93,443,N/A,93.243.107.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.755820,TabNine-dee,1099105,tcp,10.105.8.94,51634,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.758252,warp-terminal,70181,tcp,10.105.8.94,46916,0C:37:96:4E:65:74,142.250.183.10,443,N/A,bom07s30-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.760769,vdb,1099243,tcp,127.0.0.1,44817,N/A,127.0.0.1,48760,N/A,127.0.0.1,PORT-48760,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:26.761397,warp-terminal,70181,tcp,10.105.8.94,42602,0C:37:96:4E:65:74,52.22.248.30,443,N/A,ec2-52-22-248-30.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:26.763795,warp-terminal,70181,tcp,192.168.242.204,44390,N/A,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.787876,WD-TabNine,1291046,tcp,10.105.8.94,33232,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.791146,brave,5285,tcp,10.105.8.94,60082,0C:37:96:4E:65:74,216.58.203.10,443,N/A,hkg12s09-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.793557,brave,5285,tcp,10.105.8.94,42872,0C:37:96:4E:65:74,18.161.111.112,443,N/A,server-18-161-111-112.mrs52.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.795892,brave,5285,tcp,10.105.8.94,60068,0C:37:96:4E:65:74,216.58.203.10,443,N/A,bom12s04-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.798212,warp-terminal,70181,tcp,10.105.8.94,60722,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.800551,brave,5285,tcp,10.105.8.94,54558,0C:37:96:4E:65:74,34.120.52.64,443,N/A,64.52.120.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.802892,firefox,6724,tcp,10.105.8.94,50418,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.807748,firefox,6724,tcp,10.105.8.94,58806,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.813286,firefox,6724,tcp,10.105.8.94,50426,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.819092,TabNine,1098948,tcp,10.105.8.94,43154,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.821009,brave,5285,tcp,10.105.8.94,35684,0C:37:96:4E:65:74,142.250.193.197,443,N/A,del11s17-in-f5.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.823050,warp-terminal,70181,tcp,10.105.8.94,41340,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:27.825881,brave,5285,udp,10.105.8.94,60968,0C:37:96:4E:65:74,142.250.70.42,443,N/A,pnbomb-aa-in-f10.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:27.828387,brave,5285,udp,10.105.8.94,40125,0C:37:96:4E:65:74,172.217.166.14,443,N/A,del03s17-in-f14.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:28.853310,NetworkManager,1197,udp,10.147.214.152,68,F8:89:D2:8D:E7:05,192.168.8.250,67,N/A,192.168.8.250,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:29.876820,NetworkManager,1197,udp,10.105.8.94,68,0C:37:96:4E:65:74,10.105.8.2,67,08:F3:FB:A8:35:86,_gateway,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:31.027828,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,55622,N/A,127.0.0.1,PORT-55622,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:31.028270,firefox,6724,tcp,10.105.8.94,57534,0C:37:96:4E:65:74,35.174.127.31,443,N/A,ec2-35-174-127-31.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.029857,TabNine,1098948,tcp,127.0.0.1,48760,N/A,127.0.0.1,44817,N/A,127.0.0.1,PORT-44817,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:31.030586,warp-terminal,70181,tcp,10.105.8.94,39882,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.031803,TabNine,1098948,tcp,10.105.8.94,39308,0C:37:96:4E:65:74,34.123.33.186,443,N/A,186.33.123.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.032944,brave,5285,tcp,10.105.8.94,40042,0C:37:96:4E:65:74,142.250.192.234,443,N/A,del11s13-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.034248,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,36360,N/A,127.0.0.1,PORT-36360,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:31.034576,TabNine,1098871,tcp,10.105.8.94,45770,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.035792,brave,5285,tcp,10.105.8.94,41806,0C:37:96:4E:65:74,54.192.142.120,443,N/A,server-54-192-142-120.del54.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:31.036965,warp-terminal,70181,tcp,10.145.254.104,49608,N/A,34.96.117.51,443,N/A,51.117.96.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.056457,brave,5285,tcp,10.105.8.94,51310,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.057927,brave,5285,tcp,10.105.8.94,56172,0C:37:96:4E:65:74,34.197.157.38,4650,N/A,ec2-34-197-157-38.compute-1.amazonaws.com,PORT-4650,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:32.059483,brave,5285,tcp,10.105.8.94,59970,0C:37:96:4E:65:74,140.82.112.25,443,N/A,lb-140-82-112-25-iad.github.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.060858,warp-terminal,70181,tcp,10.105.8.94,33412,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.062124,brave,5285,tcp,10.105.8.94,55382,0C:37:96:4E:65:74,142.250.207.234,443,N/A,del12s11-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.063383,warp-terminal,70181,tcp,10.105.8.94,41348,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.064769,TabNine,1098948,tcp,127.0.0.1,55622,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:32.065071,TabNine,1098948,tcp,127.0.0.1,36360,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:32.065349,brave,5285,tcp,10.105.8.94,43968,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.066740,Code,1098476,tcp,10.105.8.94,37330,0C:37:96:4E:65:74,13.89.178.26,443,N/A,13.89.178.26,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.071893,firefox,6724,tcp,10.105.8.94,56336,0C:37:96:4E:65:74,34.107.243.93,443,N/A,93.243.107.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.073989,TabNine-dee,1099105,tcp,10.105.8.94,51634,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.075664,warp-terminal,70181,tcp,10.105.8.94,46916,0C:37:96:4E:65:74,142.250.183.10,443,N/A,bom07s30-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.076957,vdb,1099243,tcp,127.0.0.1,44817,N/A,127.0.0.1,48760,N/A,127.0.0.1,PORT-48760,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:32.077247,warp-terminal,70181,tcp,10.105.8.94,42602,0C:37:96:4E:65:74,52.22.248.30,443,N/A,ec2-52-22-248-30.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:32.078627,warp-terminal,70181,tcp,192.168.242.204,44390,N/A,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.094724,WD-TabNine,1291046,tcp,10.105.8.94,33232,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.096724,brave,5285,tcp,10.105.8.94,60082,0C:37:96:4E:65:74,216.58.203.10,443,N/A,bom12s04-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.098469,brave,5285,tcp,10.105.8.94,42872,0C:37:96:4E:65:74,18.161.111.112,443,N/A,server-18-161-111-112.mrs52.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.099908,brave,5285,tcp,10.105.8.94,60068,0C:37:96:4E:65:74,216.58.203.10,443,N/A,hkg12s09-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.101139,warp-terminal,70181,tcp,10.105.8.94,60722,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.102334,brave,5285,tcp,10.105.8.94,54558,0C:37:96:4E:65:74,34.120.52.64,443,N/A,64.52.120.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.103508,firefox,6724,tcp,10.105.8.94,50418,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.108020,firefox,6724,tcp,10.105.8.94,58806,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.111902,firefox,6724,tcp,10.105.8.94,50426,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.116375,TabNine,1098948,tcp,10.105.8.94,43154,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.117741,brave,5285,tcp,10.105.8.94,35684,0C:37:96:4E:65:74,142.250.193.197,443,N/A,del11s17-in-f5.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.119037,warp-terminal,70181,tcp,10.105.8.94,41340,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:33.120502,brave,5285,udp,10.105.8.94,60968,0C:37:96:4E:65:74,142.250.70.42,443,N/A,pnbomb-aa-in-f10.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:33.121709,brave,5285,udp,10.105.8.94,40125,0C:37:96:4E:65:74,172.217.166.14,443,N/A,del03s17-in-f14.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:34.140734,NetworkManager,1197,udp,10.147.214.152,68,F8:89:D2:8D:E7:05,192.168.8.250,67,N/A,192.168.8.250,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:35.163237,NetworkManager,1197,udp,10.105.8.94,68,0C:37:96:4E:65:74,10.105.8.2,67,08:F3:FB:A8:35:86,_gateway,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:36.313406,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,55622,N/A,127.0.0.1,PORT-55622,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:36.314081,firefox,6724,tcp,10.105.8.94,57534,0C:37:96:4E:65:74,35.174.127.31,443,N/A,ec2-35-174-127-31.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.315713,TabNine,1098948,tcp,127.0.0.1,48760,N/A,127.0.0.1,44817,N/A,127.0.0.1,PORT-44817,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:36.316067,warp-terminal,70181,tcp,10.105.8.94,39882,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.317323,TabNine,1098948,tcp,10.105.8.94,39308,0C:37:96:4E:65:74,34.123.33.186,443,N/A,186.33.123.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.318794,brave,5285,tcp,10.105.8.94,40042,0C:37:96:4E:65:74,142.250.192.234,443,N/A,del11s13-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.320182,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,36360,N/A,127.0.0.1,PORT-36360,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:36.320510,TabNine,1098871,tcp,10.105.8.94,45770,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.321793,brave,5285,tcp,10.105.8.94,41806,0C:37:96:4E:65:74,54.192.142.120,443,N/A,server-54-192-142-120.del54.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:36.323095,warp-terminal,70181,tcp,10.145.254.104,49608,N/A,34.96.117.51,443,N/A,51.117.96.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.340703,brave,5285,tcp,10.105.8.94,51310,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.342313,brave,5285,tcp,10.105.8.94,56172,0C:37:96:4E:65:74,34.197.157.38,4650,N/A,ec2-34-197-157-38.compute-1.amazonaws.com,PORT-4650,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:37.343703,brave,5285,tcp,10.105.8.94,59970,0C:37:96:4E:65:74,140.82.112.25,443,N/A,lb-140-82-112-25-iad.github.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.345697,warp-terminal,70181,tcp,10.105.8.94,33412,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.347447,brave,5285,tcp,10.105.8.94,55382,0C:37:96:4E:65:74,142.250.207.234,443,N/A,del12s11-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.349003,warp-terminal,70181,tcp,10.105.8.94,41348,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.350611,TabNine,1098948,tcp,127.0.0.1,55622,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:37.351020,TabNine,1098948,tcp,127.0.0.1,36360,N/A,127.0.0.1,49152,N/A,127.0.0.1,PORT-49152,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:37.351422,brave,5285,tcp,10.105.8.94,43968,0C:37:96:4E:65:74,142.250.77.195,443,N/A,del11s08-in-f3.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.353096,Code,1098476,tcp,10.105.8.94,37330,0C:37:96:4E:65:74,13.89.178.26,443,N/A,13.89.178.26,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.358552,firefox,6724,tcp,10.105.8.94,56336,0C:37:96:4E:65:74,34.107.243.93,443,N/A,93.243.107.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.360352,TabNine-dee,1099105,tcp,10.105.8.94,51634,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.362319,warp-terminal,70181,tcp,10.105.8.94,46916,0C:37:96:4E:65:74,142.250.183.10,443,N/A,bom07s30-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.364214,vdb,1099243,tcp,127.0.0.1,44817,N/A,127.0.0.1,48760,N/A,127.0.0.1,PORT-48760,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:37.364685,warp-terminal,70181,tcp,10.105.8.94,42602,0C:37:96:4E:65:74,52.22.248.30,443,N/A,ec2-52-22-248-30.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:37.366768,warp-terminal,70181,tcp,192.168.242.204,44390,N/A,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.385451,WD-TabNine,1291046,tcp,10.105.8.94,33232,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.388086,brave,5285,tcp,10.105.8.94,60082,0C:37:96:4E:65:74,216.58.203.10,443,N/A,hkg12s09-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.389732,brave,5285,tcp,10.105.8.94,42872,0C:37:96:4E:65:74,18.161.111.112,443,N/A,server-18-161-111-112.mrs52.r.cloudfront.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.391044,brave,5285,tcp,10.105.8.94,60068,0C:37:96:4E:65:74,216.58.203.10,443,N/A,bom12s04-in-f10.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.392428,warp-terminal,70181,tcp,10.105.8.94,60722,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.393882,brave,5285,tcp,10.105.8.94,54558,0C:37:96:4E:65:74,34.120.52.64,443,N/A,64.52.120.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.395321,firefox,6724,tcp,10.105.8.94,50418,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.400748,firefox,6724,tcp,10.105.8.94,58806,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.406425,firefox,6724,tcp,10.105.8.94,50426,0C:37:96:4E:65:74,104.16.103.112,443,N/A,104.16.103.112,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.411675,TabNine,1098948,tcp,10.105.8.94,43154,0C:37:96:4E:65:74,34.170.65.59,443,N/A,59.65.170.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.413635,brave,5285,tcp,10.105.8.94,35684,0C:37:96:4E:65:74,142.250.193.197,443,N/A,del11s17-in-f5.1e100.net,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.415801,warp-terminal,70181,tcp,10.105.8.94,41340,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:38.417507,brave,5285,udp,10.105.8.94,60968,0C:37:96:4E:65:74,142.250.70.42,443,N/A,pnbomb-aa-in-f10.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:38.418967,brave,5285,udp,10.105.8.94,40125,0C:37:96:4E:65:74,172.217.166.14,443,N/A,del03s17-in-f14.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:39.437453,NetworkManager,1197,udp,10.147.214.152,68,F8:89:D2:8D:E7:05,192.168.8.250,67,N/A,192.168.8.250,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:40.462312,NetworkManager,1197,udp,10.105.8.94,68,0C:37:96:4E:65:74,10.105.8.2,67,08:F3:FB:A8:35:86,_gateway,PORT-67,INBOUND,stateless,OTHER
2024-11-16T13:42:40.472864,brave,5285,udp,10.105.8.94,41066,0C:37:96:4E:65:74,142.250.70.42,443,N/A,pnbomb-aa-in-f10.1e100.net,HTTPS,OUTBOUND,stateless,WEB
2024-11-16T13:42:41.618166,TabNine-dee,1099105,tcp,127.0.0.1,49152,N/A,127.0.0.1,55622,N/A,127.0.0.1,PORT-55622,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:41.618749,firefox,6724,tcp,10.105.8.94,57534,0C:37:96:4E:65:74,35.174.127.31,443,N/A,ec2-35-174-127-31.compute-1.amazonaws.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
2024-11-16T13:42:41.620588,TabNine,1098948,tcp,127.0.0.1,48760,N/A,127.0.0.1,44817,N/A,127.0.0.1,PORT-44817,INBOUND,ESTABLISHED,OTHER
2024-11-16T13:42:41.620847,warp-terminal,70181,tcp,10.105.8.94,39882,0C:37:96:4E:65:74,34.117.41.85,443,N/A,85.41.117.34.bc.googleusercontent.com,HTTPS,OUTBOUND,ESTABLISHED,WEB
